term,source_slug,occurrences
Concussions & ImPACT Testing,menu_enrichment_agent_run_15,1
Concussions Treatment,menu_enrichment_agent_run_08,1
Concussions Treatment,menu_enrichment_agent_run_15,1
Conditions resulting from a Stroke,menu_enrichment_agent_run_00,1
Cone Beam Computed Tomography Cbct So8 1804,mymeditravel_chaum_medical_center,1
Cone Beam CT (per view),menu_enrichment_agent_run_16,1
Cone Packing,menu_enrichment_agent_run_06,1
Confidential HIV Testing,menu_enrichment_agent_run_07,1
Congenital and traumatic deformity correction,menu_enrichment_agent_run_03,1
Congenital Conditions,menu_enrichment_agent_run_06,1
Congenital Heart Disease Team,menu_enrichment_agent_run_14,1
Congenital Heart Surgery,menu_enrichment_agent_run_06,1
Congestive Heart Failure,menu_enrichment_agent_run_02,1
Congestive Heart Failure Management,menu_enrichment_agent_run_17,1
Congestive Heart Failure Program,menu_enrichment_agent_run_06,1
Congestive Heart Failure Program,menu_enrichment_agent_run_08,1
Congregate Housing,menu_enrichment_agent_run_18,1
Conjunctivitis (Pink Eye) Treatment,menu_enrichment_agent_run_06,1
Connect Retreat - Meditation and Yoga,menu_enrichment_agent_run_14,1
Connect with Survivors / Online Communities,menu_enrichment_agent_run_17,1
Connected Manufacturing Network (CMN),menu_enrichment_agent_run_07,1
Conscious Conceptions Program,menu_enrichment_agent_run_11,1
Conscious Sedation,menu_enrichment_agent_run_00,1
Conscious Sedation,menu_enrichment_agent_run_16,1
Conscious Sedation,menu_enrichment_agent_run_18,1
Conservative Pain Control,menu_enrichment_agent_run_05,1
Conservative Pain Management,menu_enrichment_retry1_19,1
Conservative Rehabilitation,menu_enrichment_agent_run_02,1
Constipation,menu_enrichment_agent_run_12,1
Constipation Relief,menu_enrichment_agent_run_07,1
Constitutional Homeopathy,menu_enrichment_agent_run_00,1
Constraint Induced Therapy (CIT),menu_enrichment_agent_run_04,1
Construction Engineering - Construction Surveying and Building Monitoring,menu_enrichment_agent_run_06,1
Construction Engineering - Load Test Design & Monitoring,menu_enrichment_agent_run_06,1
"Construction Engineering - Pile Design (helical piles, micro-piles, pipe piles, H-piles, timber piles, auger cast piles, concrete piles)",menu_enrichment_agent_run_06,1
Construction Engineering - Retaining Wall Design,menu_enrichment_agent_run_06,1
Construction Engineering - Rock & Soil Anchor Design,menu_enrichment_agent_run_06,1
"Construction Engineering - Support of Excavation (Soldier Piles & Lagging, cofferdams, steel and vinyl sheet piling, tiebacks)",menu_enrichment_agent_run_06,1
Construction Engineering - Temporary Shoring and Bracing,menu_enrichment_agent_run_06,1
"Construction Engineering - Underpinning Design (traditional C.I.P. concrete, deep foundation underpinning)",menu_enrichment_agent_run_06,1
Construction Engineering - WEAP (Wave Equation Analysis of Piles) Analysis,menu_enrichment_agent_run_06,1
Consult,menu_enrichment_agent_run_01,1
Consulta - Médico General,menu_enrichment_agent_run_04,1
Consulta - Nutriólogo,menu_enrichment_agent_run_04,1
Consulta - Psicólogo,menu_enrichment_agent_run_04,1
Consulta médica informativa gratuita,menu_enrichment_agent_run_05,1
Consulta Remota,menu_enrichment_agent_run_04,1
Consultant,biohacking_map,1
Consultant Dermatologist,menu_enrichment_agent_run_06,1
Consultation,menu_enrichment_agent_run_00,1
Consultation,menu_enrichment_agent_run_01,1
Consultation,menu_enrichment_agent_run_07,1
Consultation,menu_enrichment_agent_run_09,1
Consultation,menu_enrichment_agent_run_10,1
Consultation,menu_enrichment_agent_run_13,1
Consultation,menu_enrichment_agent_run_18,1
Consultation,menu_enrichment_retry1_03,1
Consultation,menu_enrichment_retry1_10,1
Consultation,menu_enrichment_stem_00,1
"Consultation (includes evaluation, x-rays)",menu_enrichment_agent_run_01,1
"Consultation (medical, cosmetic, herbal)",menu_enrichment_agent_run_03,1
Consultation (Virtual),menu_enrichment,1
"Consultation (Zoom, Skype, FaceTime, phone, or office visit) - Paid consultation (Zoom/Skype/FaceTime/phone/office)",menu_enrichment_agent_run_11,1
Consultation - 15 min,menu_enrichment_agent_run_17,1
Consultation - 1h,menu_enrichment_agent_run_11,1
Consultation - 30 minute,menu_enrichment_retry1_18,1
Consultation / Hair Loss Exam,menu_enrichment_agent_run_09,1
Consultation and Initial Evaluation with Chiropractic Adjustment,menu_enrichment_agent_run_17,1
Consultation and Laboratory,menu_enrichment_agent_run_19,1
Consultation and Treatment,menu_enrichment_retry1_15,1
Consultation and Treatment,menu_enrichment_stem9_06,1
Consultation en naturopathie,menu_enrichment,1
Consultation Fee (Dr. Chesnut),menu_enrichment_agent_run_12,1
Consultation for Knee Pain,menu_enrichment_agent_run_04,1
Consultation In Person,menu_enrichment,1
Consultation Request,menu_enrichment_agent_run_04,1
Consultation Visit,menu_enrichment_agent_run_09,1
Consultation with a psychologist | 20 years+ of Experience,bookimed_longevity,1
Consultation with a urologist,menu_enrichment_agent_run_14,1
Consultation with creation of treatment plan,menu_enrichment_agent_run_12,1
Consultation with Dr. Peter Huber,menu_enrichment_agent_run_16,1
Consultation with Dr. Weiss,menu_enrichment_agent_run_01,1
Consultation – Vein Evaluation,menu_enrichment_agent_run_02,1
"Consultation, Complete Postural Exam and X-Rays",menu_enrichment,1
Consultation/Education to Community,menu_enrichment_agent_run_13,1
Consultation/Red Light Session,menu_enrichment,1
Consultations,menu_enrichment_agent_run_06,1
Consultations,menu_enrichment_agent_run_13,1
Consultations,menu_enrichment_agent_run_14,1
Consultations,menu_enrichment_agent_run_15,1
Consultations - Annual Health Maintenance Physicals,menu_enrichment,1
Consultations - Medical Legal Evaluations,menu_enrichment,1
Consultations - Pre-operation Medical Clearance,menu_enrichment,1
"Consultations - School, Work, and Sports Physicals",menu_enrichment,1
Consumables,menu_enrichment_agent_run_13,1
Consumer Training Services,menu_enrichment_agent_run_03,1
Contact Dermatitis,menu_enrichment_agent_run_05,1
Contact Dermatitis Treatment,menu_enrichment_agent_run_07,1
Contact Lens Exams,menu_enrichment_agent_run_08,1
Contact lens fittings and screenings,menu_enrichment_agent_run_16,1
Contact Lenses,menu_enrichment_agent_run_00,1
Contact Lenses,menu_enrichment_agent_run_06,1
Contact Lenses,menu_enrichment_agent_run_10,1
Contact Thermography - Free Personalized Consultation,menu_enrichment_agent_run_16,1
Continual Homeopathic Care - In-Office,menu_enrichment_agent_run_09,1
Continual Homeopathic Care - Telemedicine (1 hr),menu_enrichment_agent_run_09,1
Continual Homeopathic Care - Telemedicine (30 min),menu_enrichment_agent_run_09,1
Continual Naturopathic Care - In-Office,menu_enrichment_agent_run_09,1
Continual Naturopathic Care - Telemedicine (1 hr),menu_enrichment_agent_run_09,1
Continual Naturopathic Care - Telemedicine (30 min),menu_enrichment_agent_run_09,1
Continue Education Class,menu_enrichment_stem9_04,1
Continued Care,menu_enrichment_agent_run_04,1
Continuing Care,menu_enrichment_agent_run_03,1
Continuing Care Services,menu_enrichment_agent_run_14,1
Continuing Education,menu_enrichment_agent_run_05,1
Continuing Education Class,menu_enrichment_retry2_05,1
Continuing Education Credits & Workshops,menu_enrichment,1
Continuing Education Unit,menu_enrichment,1
Continuous Catheter Nerve Blocks,menu_enrichment_agent_run_10,1
Continuous Glucose Monitor,menu_enrichment_agent_run_02,1
Continuous Glucose Monitoring,menu_enrichment_agent_run_01,1
Continuous Glucose Monitoring,menu_enrichment_agent_run_03,1
Continuous Glucose Monitors,menu_enrichment_agent_run_15,1
Contour Light,menu_enrichment_agent_run_14,1
Contour Light Therapy,menu_enrichment_agent_run_01,1
Contour Refine,menu_enrichment_agent_run_14,1
Contour TRL,menu_enrichment_agent_run_03,1
Contour TRL,menu_enrichment_agent_run_15,1
Contouring,menu_enrichment,1
Contouring,menu_enrichment_agent_run_10,1
Contouring,menu_enrichment_agent_run_14,1
Contouring & Rejuvenation Facial Massage,menu_enrichment,1
Contraception,menu_enrichment_agent_run_01,1
Contraception,menu_enrichment_agent_run_07,1
Contraception,menu_enrichment_agent_run_16,1
Contraception Guidance,menu_enrichment_agent_run_10,1
Contraception Guidance,menu_enrichment_agent_run_17,1
Contraception Management,menu_enrichment_agent_run_12,1
Contract Research Services - Biopharmaceutical Testing,menu_enrichment_agent_run_05,1
Contract Research Services - Hematopoietic Cell Services,menu_enrichment_agent_run_05,1
Contract Research Services - Immunological Assessment,menu_enrichment_agent_run_05,1
Contract Research Services - Mesenchymal Cell Services,menu_enrichment_agent_run_05,1
Contract Research Services - Organoid Services,menu_enrichment_agent_run_05,1
Contract Research Services - Pluripotent Stem Cell Characterization,menu_enrichment_agent_run_05,1
Contract Research Services - Toxicity Testing,menu_enrichment_agent_run_05,1
Contract Services,menu_enrichment_agent_run_07,1
Contract Therapy Services,menu_enrichment_agent_run_00,1
Contracted Nose,menu_enrichment_agent_run_16,1
Contracture Management,menu_enrichment_agent_run_05,1
"Contracture Release, Large Joint",bookimed_longevity,1
"Contracture Release, Large Joint",bookimed_longevity_turkey,1
Contrast Suite,menu_enrichment,1
Contrast Therapy,menu_enrichment_agent_run_06,1
Contrast Therapy - 30 min,menu_enrichment,1
Contrast Therapy - 60 min,menu_enrichment,1
Contrast Therapy - 90 mins,menu_enrichment_agent_run_03,1
Contrast Therapy for up to 4 - Group Treatment,menu_enrichment,1
Contributing Factors to Fatigue Treatment,menu_enrichment_agent_run_19,1
Convenience Care and Comprehensive Primary Care Services,menu_enrichment_agent_run_00,1
Conventional Therapy,menu_enrichment_agent_run_16,1
Cooking Academy (Ages 3-12),menu_enrichment_agent_run_05,1
"Cooking Academy - Learning Adventures, 3 to 12 years",menu_enrichment_agent_run_19,1
Cooking Classes and Demonstrations,menu_enrichment_agent_run_05,1
Cooking Lessons,menu_enrichment_agent_run_06,1
Cool Laser Therapy,menu_enrichment_agent_run_02,1
Cool Looks for the Younger Set,menu_enrichment_agent_run_03,1
Cool Peel,menu_enrichment_agent_run_16,1
Cool Peel CO2 Laser,menu_enrichment_agent_run_16,1
Cool Peel Skin Rejuvenation,menu_enrichment_agent_run_06,1
Cool Restore,menu_enrichment_agent_run_10,1
Cool Sculpting,menu_enrichment_agent_run_04,1
Cool Sculpting,menu_enrichment_agent_run_06,1
Cool Sculpting,menu_enrichment_agent_run_14,1
Cool Sculpting,menu_enrichment_agent_run_15,1
Cool Sculpting,menu_enrichment_agent_run_19,1
Coolief Cooled Radiofrequency Treatment,menu_enrichment_agent_run_16,1
COOLIEF Cooled Radiofrequency Treatment - COOLIEF,menu_enrichment,1
CoolMini™,menu_enrichment_agent_run_00,1
Coolpeel,menu_enrichment,1
CoolPeel,menu_enrichment_agent_run_12,1
Coolpeel,menu_enrichment_agent_run_14,1
CoolPeel,menu_enrichment_agent_run_15,1
CoolPeel - CoolPeel,menu_enrichment_agent_run_00,1
CoolPeel by Helix,menu_enrichment_agent_run_07,1
CoolPeel CO2 Laser Skin Resurfacing,menu_enrichment_agent_run_12,1
CoolPeel Laser Resurfacing - CoolPeel,menu_enrichment_agent_run_01,1
CoolPeel®,menu_enrichment_agent_run_07,1
CoolPeel® - CoolPeel®,menu_enrichment_agent_run_18,1
CoolSculpting,menu_enrichment_agent_run_01,1
Coolsculpting,menu_enrichment_agent_run_01,1
CoolSculpting,menu_enrichment_agent_run_02,1
CoolSculpting,menu_enrichment_agent_run_04,1
Coolsculpting,menu_enrichment_agent_run_05,1
CoolSculpting,menu_enrichment_agent_run_13,1
CoolSculpting,menu_enrichment_agent_run_14,1
CoolSculpting,menu_enrichment_agent_run_17,1
CoolSculpting,menu_enrichment_agent_run_19,1
Coolsculpting & Fat Freezing,menu_enrichment_agent_run_18,1
CoolSculpting (Body),menu_enrichment_agent_run_07,1
CoolSculpting (Face),menu_enrichment_agent_run_07,1
CoolSculpting - Abdomen,menu_enrichment_agent_run_11,1
CoolSculpting - Arms,menu_enrichment_agent_run_11,1
CoolSculpting - Centers of Excellence,menu_enrichment_agent_run_04,1
CoolSculpting - Chin,menu_enrichment_agent_run_11,1
CoolSculpting - CoolSculpting,menu_enrichment,1
CoolSculpting - CoolSculpting,menu_enrichment_agent_run_07,1
CoolSculpting - CoolSculpting,menu_enrichment_agent_run_12,1
CoolSculpting - CoolSculpting,menu_enrichment_agent_run_19,1
CoolSculpting - CoolSculpting®,menu_enrichment,1
CoolSculpting - CoolSculpting®,menu_enrichment_agent_run_02,1
CoolSculpting - Flanks,menu_enrichment_agent_run_11,1
Coolsculpting - Regenesis Health,menu_enrichment_agent_run_18,1
CoolSculpting - Thighs,menu_enrichment_agent_run_11,1
Coolsculpting Bk 13422,mymeditravel_regenerative_thailand,1
CoolSculpting Body Sculpting - CoolSculpting,menu_enrichment_agent_run_17,1
CoolSculpting by ZELTIQ,menu_enrichment_agent_run_09,1
CoolSculpting Elite,menu_enrichment,1
Coolsculpting Elite,menu_enrichment,1
Coolsculpting Elite,menu_enrichment_agent_run_05,1
Coolsculpting Elite,menu_enrichment_agent_run_14,1
Coolsculpting Elite,menu_enrichment_agent_run_16,1
Coolsculpting Elite,menu_enrichment_agent_run_17,1
CoolSculpting Elite,menu_enrichment_agent_run_18,1
CoolSculpting Elite - CoolSculpting Elite,menu_enrichment,1
CoolSculpting Elite - CoolSculpting Elite,menu_enrichment_agent_run_00,1
Coolsculpting Elite - CoolSculpting Elite,menu_enrichment_agent_run_02,1
CoolSculpting Elite - CoolSculpting Elite,menu_enrichment_agent_run_15,1
CoolSculpting Elite - CoolSculpting® Elite,menu_enrichment,1
CoolSculpting Elite per placement,menu_enrichment,1
Coolsculpting Pa 1558,mymeditravel_regenerative_thailand,1
Coolsculpting Ph 857,mymeditravel_regenerative_thailand,1
CoolSculpting®,menu_enrichment_agent_run_16,1
CoolSculpting® - CoolSculpting®,menu_enrichment,1
CoolSculpting® - CoolSculpting®,menu_enrichment_agent_run_04,1
CoolSculpting® Elite,menu_enrichment_agent_run_07,1
CoolSculpting® Elite - CoolSculpting® Elite,menu_enrichment_agent_run_18,1
CoolSculpting™,menu_enrichment,1
CoolTone,menu_enrichment,1
CoolTone,menu_enrichment_agent_run_03,1
CoolTone,menu_enrichment_agent_run_04,1
CoolTone,menu_enrichment_agent_run_06,1
CoolTone,menu_enrichment_agent_run_08,1
CoolTone,menu_enrichment_agent_run_18,1
CoolTone - CoolTone™,menu_enrichment_agent_run_02,1
CoolTone™,menu_enrichment_agent_run_07,1
CoolTone™ - CoolTone™,menu_enrichment_agent_run_18,1
Cooltoning - Regenesis Health,menu_enrichment_agent_run_18,1
CoolTouch CT3 Laser and Glycolic Facial Peel - CoolTouch CT3,menu_enrichment_retry1_15,1
Cooltouch CT3 Laser and Glycolic Facial Peel - Cooltouch CT3,menu_enrichment_stem9_03,1
CoolTouch CT3 Laser and Glycolic Facial Peel - CoolTouch CT3 laser and Glycolic facial peel,menu_enrichment_retry1_10,1
Cooltouch Treatment,menu_enrichment_agent_run_05,1
Cooper Green Resource Center,menu_enrichment_agent_run_07,1
Cooperative Parenting and Divorce,menu_enrichment_agent_run_02,1
Coordinate Community Resources,menu_enrichment_agent_run_07,1
Coordinated Physical Therapy,menu_enrichment_agent_run_17,1
Coordination of Optimization Exams,menu_enrichment,1
Coordination of specialty care - Methodist Richardson Medical Group,menu_enrichment_agent_run_02,1
"Coordination of specialty care, emergency room and hospital care",menu_enrichment_retry1_16,1
"Coordination with Existing Therapies (Speech, Occupational, Behavioral Therapy)",menu_enrichment_agent_run_10,1
COPD & Asthma Care,menu_enrichment_agent_run_04,1
COPD management,menu_enrichment_agent_run_03,1
COPD Program - Targeted Program,menu_enrichment_agent_run_13,1
COPD Treatment,menu_enrichment_agent_run_01,1
COPD Treatment,menu_enrichment_agent_run_08,1
COPD Treatment,menu_enrichment_agent_run_16,1
COPD/emphysema,menu_enrichment_agent_run_14,1
Copper,menu_enrichment_agent_run_06,1
Copper,menu_enrichment_agent_run_14,1
Copper Peptide (GHK-Cu),menu_enrichment,1
Copper Peptide (GHK-Cu) - GHK-Cu,menu_enrichment,1
Copy and Fax Services,menu_enrichment_agent_run_07,1
"CoQ10 CF 100 Plus Omega - CoQ10 CF 100 Plus Omega, 60 Capsules",menu_enrichment,1
"CoQ10 CF 50 Plus Omega - CoQ10 CF 50 Plus Omega, 120 Capsules",menu_enrichment,1
CoQ10 IM Injection,menu_enrichment,1
CoQ10 IM Injection - CoQ10,menu_enrichment,1
CoQ10 IM Injection - IM Injection,menu_enrichment_agent_run_00,1
CoQ10 Injection,menu_enrichment_agent_run_05,1
CoQ10 Injection,menu_enrichment_agent_run_16,1
CoQ10 Injection - Injection Therapy,menu_enrichment_agent_run_16,1
CoQ10 Injection - Vitamin Injection,menu_enrichment_agent_run_10,1
